DemandeExpressionID||FournisseurID||UtilisateurID||Imputation||CodeActivite||NatureNBE||NatureSYSCO||MontantMarche||Dotationbudgetaire||EngagementsAnterieur||EngagementsActuel||TypeDepense||NumDepense||Exercice||Date||NumOS||Action||Activite||Direction||SousActivite||NatureDepense||CodeFournisseur||RaisonSociale||Sigle||CC||RCCM||Adresse||CpteBancaire||Banque||ModePaiement||ModalitePaiement||Objet1||SourceFinancement||SourceDecaissement||NumDepenseAnnulee||MotifRejet||EtatValidateCB||DateValidateCB||NomCB||EtatValidateDMGP_DGPEC||DateValidateDMGP_DGPEC||NomDMGP_DGPEC||EtatValidateDAAF||DateValidateDAAF||NomValidateDAAF||EtatValidateDG||DateValidateDG||NomValidateDG||Etat||Etape||NumMarche||ReferenceNoteDG||CumulEgagement||DisponibleBudgetaire||Devis_Proforma||FicheContrat||BonCommande||DateScanning||EngagementAnterieurVal||PjFichier1||PjFichier2||PjFichier3||TypeChargeID
581269|84|40|1101131002022601400|131 : Fonctionnement|601400 : Achats de fournitures et consommables pour le mat,riel informatique|605600 ACHAT DE PETIT MATERIEL OUTILLAGE|120000|27278450.0|9188560.0|120000.0|NULL|ARTI008250110|2025.0|2025-08-24|OS1 : Construire la structure fonctionnelle et de pilotage de l'autorit,|Am,liorer les performances op,rationnelles de l'ARTI.|131 : Fonctionnement|Service des Moyens G,n,raux|002 : Gestion des Activit,s de Fonctionnement de l'ARTI|NULL|84.0|MASTER TECHNOLOGIE INFORMATIQUE|MASTER TECHNOLOGIE INFORMATIQUE|NULL|NULL|NULL|NULL|NULL|NULL|NULL|Acquisition de connecteurs HDMI|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|0|0|NEANT|546-08-2025 ARTI/DAAF/SDMG /EJJ|9308560|17969890|NULL|NULL|NULL|NULL|9188560|20250822190052_DEVIS MTI_CONNECTEURS HDMI.pdf|20250822190052_|20250822190052_|2
581270|84|40|1101131002022601400|131 : Fonctionnement|601400 : Achats de fournitures et consommables pour le mat,riel informatique|605600 ACHAT DE PETIT MATERIEL OUTILLAGE|120000|27278450.0|9188560.0|120000.0|NULL|ARTI008250110|2025.0|2025-08-24|OS1 : Construire la structure fonctionnelle et de pilotage de l'autorit,|Am,liorer les performances op,rationnelles de l'ARTI.|131 : Fonctionnement|Service des Moyens G,n,raux|002 : Gestion des Activit,s de Fonctionnement de l'ARTI|NULL|84.0|MASTER TECHNOLOGIE INFORMATIQUE|MASTER TECHNOLOGIE INFORMATIQUE|NULL|NULL|NULL|NULL|NULL|NULL|NULL|Acquisition de connecteurs HDMI|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|0|0|NEANT|546-08-2025 ARTI/DAAF/SDMG /EJJ|9308560|17969890|NULL|NULL|NULL|NULL|9188560|20250822190052_DEVIS MTI_CONNECTEURS HDMI.pdf|20250822190052_|20250822190052_|2
581271|84|40|1101131002022601400|131 : Fonctionnement|601400 : Achats de fournitures et consommables pour le mat,riel informatique|605600 ACHAT DE PETIT MATERIEL OUTILLAGE|120000|27278450.0|9188560.0|120000.0|NULL|ARTI008250110|2025.0|2025-08-24|OS1 : Construire la structure fonctionnelle et de pilotage de l'autorit,|Am,liorer les performances op,rationnelles de l'ARTI.|131 : Fonctionnement|Service des Moyens G,n,raux|002 : Gestion des Activit,s de Fonctionnement de l'ARTI|NULL|84.0|MASTER TECHNOLOGIE INFORMATIQUE|MASTER TECHNOLOGIE INFORMATIQUE|NULL|NULL|NULL|NULL|NULL|NULL|NULL|Acquisition de connecteurs HDMI|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|0|0|NEANT|546-08-2025 ARTI/DAAF/SDMG /EJJ|9308560|17969890|NULL|NULL|NULL|NULL|9188560|20250822190052_DEVIS MTI_CONNECTEURS HDMI.pdf|20250822190052_|20250822190052_|2
581272|84|40|1101131002022601400|131 : Fonctionnement|601400 : Achats de fournitures et consommables pour le mat,riel informatique|605600 ACHAT DE PETIT MATERIEL OUTILLAGE|120000|27278450.0|9188560.0|120000.0|NULL|ARTI008250110|2025.0|2025-08-24|OS1 : Construire la structure fonctionnelle et de pilotage de l'autorit,|Am,liorer les performances op,rationnelles de l'ARTI.|131 : Fonctionnement|Service des Moyens G,n,raux|002 : Gestion des Activit,s de Fonctionnement de l'ARTI|NULL|84.0|MASTER TECHNOLOGIE INFORMATIQUE|MASTER TECHNOLOGIE INFORMATIQUE|NULL|NULL|NULL|NULL|NULL|NULL|NULL|Acquisition de connecteurs HDMI|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|0|0|NEANT|546-08-2025 ARTI/DAAF/SDMG /EJJ|9308560|17969890|NULL|NULL|NULL|NULL|9188560|20250822190052_DEVIS MTI_CONNECTEURS HDMI.pdf|20250822190052_|20250822190052_|2
581273|84|40|1101131002022601400|131 : Fonctionnement|601400 : Achats de fournitures et consommables pour le mat,riel informatique|605600 ACHAT DE PETIT MATERIEL OUTILLAGE|120000|27278450.0|9188560.0|120000.0|NULL|ARTI008250110|2025.0|2025-08-24|OS1 : Construire la structure fonctionnelle et de pilotage de l'autorit,|Am,liorer les performances op,rationnelles de l'ARTI.|131 : Fonctionnement|Service des Moyens G,n,raux|002 : Gestion des Activit,s de Fonctionnement de l'ARTI|NULL|84.0|MASTER TECHNOLOGIE INFORMATIQUE|MASTER TECHNOLOGIE INFORMATIQUE|NULL|NULL|NULL|NULL|NULL|NULL|NULL|Acquisition de connecteurs HDMI|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|0|0|NEANT|546-08-2025 ARTI/DAAF/SDMG /EJJ|9308560|17969890|NULL|NULL|NULL|NULL|9188560|20250822190052_DEVIS MTI_CONNECTEURS HDMI.pdf|20250822190052_|20250822190052_|2
581274|84|40|1101131002022601400|131 : Fonctionnement|601400 : Achats de fournitures et consommables pour le mat,riel informatique|605600 ACHAT DE PETIT MATERIEL OUTILLAGE|120000|27278450.0|9188560.0|120000.0|NULL|ARTI008250110|2025.0|2025-08-24|OS1 : Construire la structure fonctionnelle et de pilotage de l'autorit,|Am,liorer les performances op,rationnelles de l'ARTI.|131 : Fonctionnement|Service des Moyens G,n,raux|002 : Gestion des Activit,s de Fonctionnement de l'ARTI|NULL|84.0|MASTER TECHNOLOGIE INFORMATIQUE|MASTER TECHNOLOGIE INFORMATIQUE|NULL|NULL|NULL|NULL|NULL|NULL|NULL|Acquisition de connecteurs HDMI|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|0|0|NEANT|546-08-2025 ARTI/DAAF/SDMG /EJJ|9308560|17969890|NULL|NULL|NULL|NULL|9188560|20250822190052_DEVIS MTI_CONNECTEURS HDMI.pdf|20250822190052_|20250822190052_|2
581275|84|40|1101131002022601400|131 : Fonctionnement|601400 : Achats de fournitures et consommables pour le mat,riel informatique|605600 ACHAT DE PETIT MATERIEL OUTILLAGE|120000|27278450.0|9188560.0|120000.0|NULL|ARTI008250110|2025.0|2025-08-24|OS1 : Construire la structure fonctionnelle et de pilotage de l'autorit,|Am,liorer les performances op,rationnelles de l'ARTI.|131 : Fonctionnement|Service des Moyens G,n,raux|002 : Gestion des Activit,s de Fonctionnement de l'ARTI|NULL|84.0|MASTER TECHNOLOGIE INFORMATIQUE|MASTER TECHNOLOGIE INFORMATIQUE|NULL|NULL|NULL|NULL|NULL|NULL|NULL|Acquisition de connecteurs HDMI|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|0|0|NEANT|546-08-2025 ARTI/DAAF/SDMG /EJJ|9308560|17969890|NULL|NULL|NULL|NULL|9188560|20250822190052_DEVIS MTI_CONNECTEURS HDMI.pdf|20250822190052_|20250822190052_|2
581276|84|40|1101131002022601400|131 : Fonctionnement|601400 : Achats de fournitures et consommables pour le mat,riel informatique|605600 ACHAT DE PETIT MATERIEL OUTILLAGE|120000|27278450.0|9188560.0|120000.0|NULL|ARTI008250110|2025.0|2025-08-24|OS1 : Construire la structure fonctionnelle et de pilotage de l'autorit,|Am,liorer les performances op,rationnelles de l'ARTI.|131 : Fonctionnement|Service des Moyens G,n,raux|002 : Gestion des Activit,s de Fonctionnement de l'ARTI|NULL|84.0|MASTER TECHNOLOGIE INFORMATIQUE|MASTER TECHNOLOGIE INFORMATIQUE|NULL|NULL|NULL|NULL|NULL|NULL|NULL|Acquisition de connecteurs HDMI|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|0|0|NEANT|546-08-2025 ARTI/DAAF/SDMG /EJJ|9308560|17969890|NULL|NULL|NULL|NULL|9188560|20250822190052_DEVIS MTI_CONNECTEURS HDMI.pdf|20250822190052_|20250822190052_|2
581277|84|40|1101131002022601400|131 : Fonctionnement|601400 : Achats de fournitures et consommables pour le mat,riel informatique|605600 ACHAT DE PETIT MATERIEL OUTILLAGE|120000|27278450.0|9188560.0|120000.0|NULL|ARTI008250110|2025.0|2025-08-24|OS1 : Construire la structure fonctionnelle et de pilotage de l'autorit,|Am,liorer les performances op,rationnelles de l'ARTI.|131 : Fonctionnement|Service des Moyens G,n,raux|002 : Gestion des Activit,s de Fonctionnement de l'ARTI|NULL|84.0|MASTER TECHNOLOGIE INFORMATIQUE|MASTER TECHNOLOGIE INFORMATIQUE|NULL|NULL|NULL|NULL|NULL|NULL|NULL|Acquisition de connecteurs HDMI|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|0|0|NEANT|546-08-2025 ARTI/DAAF/SDMG /EJJ|9308560|17969890|NULL|NULL|NULL|NULL|9188560|20250822190052_DEVIS MTI_CONNECTEURS HDMI.pdf|20250822190052_|20250822190052_|2
581278|84|40|1101131002022601400|131 : Fonctionnement|601400 : Achats de fournitures et consommables pour le mat,riel informatique|605600 ACHAT DE PETIT MATERIEL OUTILLAGE|120000|27278450.0|9188560.0|120000.0|NULL|ARTI008250110|2025.0|2025-08-24|OS1 : Construire la structure fonctionnelle et de pilotage de l'autorit,|Am,liorer les performances op,rationnelles de l'ARTI.|131 : Fonctionnement|Service des Moyens G,n,raux|002 : Gestion des Activit,s de Fonctionnement de l'ARTI|NULL|84.0|MASTER TECHNOLOGIE INFORMATIQUE|MASTER TECHNOLOGIE INFORMATIQUE|NULL|NULL|NULL|NULL|NULL|NULL|NULL|Acquisition de connecteurs HDMI|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|0|0|NEANT|546-08-2025 ARTI/DAAF/SDMG /EJJ|9308560|17969890|NULL|NULL|NULL|NULL|9188560|20250822190052_DEVIS MTI_CONNECTEURS HDMI.pdf|20250822190052_|20250822190052_|2
581279|84|40|1101131002022601400|131 : Fonctionnement|601400 : Achats de fournitures et consommables pour le mat,riel informatique|605600 ACHAT DE PETIT MATERIEL OUTILLAGE|120000|27278450.0|9188560.0|120000.0|NULL|ARTI008250110|2025.0|2025-08-24|OS1 : Construire la structure fonctionnelle et de pilotage de l'autorit,|Am,liorer les performances op,rationnelles de l'ARTI.|131 : Fonctionnement|Service des Moyens G,n,raux|002 : Gestion des Activit,s de Fonctionnement de l'ARTI|NULL|84.0|MASTER TECHNOLOGIE INFORMATIQUE|MASTER TECHNOLOGIE INFORMATIQUE|NULL|NULL|NULL|NULL|NULL|NULL|NULL|Acquisition de connecteurs HDMI|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|0|0|NEANT|546-08-2025 ARTI/DAAF/SDMG /EJJ|9308560|17969890|NULL|NULL|NULL|NULL|9188560|20250822190052_DEVIS MTI_CONNECTEURS HDMI.pdf|20250822190052_|20250822190052_|2
581280|84|40|1101131002022601400|131 : Fonctionnement|601400 : Achats de fournitures et consommables pour le mat,riel informatique|605600 ACHAT DE PETIT MATERIEL OUTILLAGE|120000|27278450.0|9188560.0|120000.0|NULL|ARTI008250110|2025.0|2025-08-24|OS1 : Construire la structure fonctionnelle et de pilotage de l'autorit,|Am,liorer les performances op,rationnelles de l'ARTI.|131 : Fonctionnement|Service des Moyens G,n,raux|002 : Gestion des Activit,s de Fonctionnement de l'ARTI|NULL|84.0|MASTER TECHNOLOGIE INFORMATIQUE|MASTER TECHNOLOGIE INFORMATIQUE|NULL|NULL|NULL|NULL|NULL|NULL|NULL|Acquisition de connecteurs HDMI|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|0|0|NEANT|546-08-2025 ARTI/DAAF/SDMG /EJJ|9308560|17969890|NULL|NULL|NULL|NULL|9188560|20250822190052_DEVIS MTI_CONNECTEURS HDMI.pdf|20250822190052_|20250822190052_|2
581281|84|40|1101131002022601400|131 : Fonctionnement|601400 : Achats de fournitures et consommables pour le mat,riel informatique|605600 ACHAT DE PETIT MATERIEL OUTILLAGE|120000|27278450.0|9188560.0|120000.0|NULL|ARTI008250110|2025.0|2025-08-24|OS1 : Construire la structure fonctionnelle et de pilotage de l'autorit,|Am,liorer les performances op,rationnelles de l'ARTI.|131 : Fonctionnement|Service des Moyens G,n,raux|002 : Gestion des Activit,s de Fonctionnement de l'ARTI|NULL|84.0|MASTER TECHNOLOGIE INFORMATIQUE|MASTER TECHNOLOGIE INFORMATIQUE|NULL|NULL|NULL|NULL|NULL|NULL|NULL|Acquisition de connecteurs HDMI|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|0|0|NEANT|546-08-2025 ARTI/DAAF/SDMG /EJJ|9308560|17969890|NULL|NULL|NULL|NULL|9188560|20250822190052_DEVIS MTI_CONNECTEURS HDMI.pdf|20250822190052_|20250822190052_|2
581282|84|40|1101131002022601400|131 : Fonctionnement|601400 : Achats de fournitures et consommables pour le mat,riel informatique|605600 ACHAT DE PETIT MATERIEL OUTILLAGE|120000|27278450.0|9188560.0|120000.0|NULL|ARTI008250110|2025.0|2025-08-24|OS1 : Construire la structure fonctionnelle et de pilotage de l'autorit,|Am,liorer les performances op,rationnelles de l'ARTI.|131 : Fonctionnement|Service des Moyens G,n,raux|002 : Gestion des Activit,s de Fonctionnement de l'ARTI|NULL|84.0|MASTER TECHNOLOGIE INFORMATIQUE|MASTER TECHNOLOGIE INFORMATIQUE|NULL|NULL|NULL|NULL|NULL|NULL|NULL|Acquisition de connecteurs HDMI|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|0|0|NEANT|546-08-2025 ARTI/DAAF/SDMG /EJJ|9308560|17969890|NULL|NULL|NULL|NULL|9188560|20250822190052_DEVIS MTI_CONNECTEURS HDMI.pdf|20250822190052_|20250822190052_|2
581283|84|40|1101131002022601400|131 : Fonctionnement|601400 : Achats de fournitures et consommables pour le mat,riel informatique|605600 ACHAT DE PETIT MATERIEL OUTILLAGE|120000|27278450.0|9188560.0|120000.0|NULL|ARTI008250110|2025.0|2025-08-24|OS1 : Construire la structure fonctionnelle et de pilotage de l'autorit,|Am,liorer les performances op,rationnelles de l'ARTI.|131 : Fonctionnement|Service des Moyens G,n,raux|002 : Gestion des Activit,s de Fonctionnement de l'ARTI|NULL|84.0|MASTER TECHNOLOGIE INFORMATIQUE|MASTER TECHNOLOGIE INFORMATIQUE|NULL|NULL|NULL|NULL|NULL|NULL|NULL|Acquisition de connecteurs HDMI|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|0|0|NEANT|546-08-2025 ARTI/DAAF/SDMG /EJJ|9308560|17969890|NULL|NULL|NULL|NULL|9188560|20250822190052_DEVIS MTI_CONNECTEURS HDMI.pdf|20250822190052_|20250822190052_|2
581284|84|40|1101131002022601400|131 : Fonctionnement|601400 : Achats de fournitures et consommables pour le mat,riel informatique|605600 ACHAT DE PETIT MATERIEL OUTILLAGE|120000|27278450.0|9188560.0|120000.0|NULL|ARTI008250110|2025.0|2025-08-24|OS1 : Construire la structure fonctionnelle et de pilotage de l'autorit,|Am,liorer les performances op,rationnelles de l'ARTI.|131 : Fonctionnement|Service des Moyens G,n,raux|002 : Gestion des Activit,s de Fonctionnement de l'ARTI|NULL|84.0|MASTER TECHNOLOGIE INFORMATIQUE|MASTER TECHNOLOGIE INFORMATIQUE|NULL|NULL|NULL|NULL|NULL|NULL|NULL|Acquisition de connecteurs HDMI|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|0|0|NEANT|546-08-2025 ARTI/DAAF/SDMG /EJJ|9308560|17969890|NULL|NULL|NULL|NULL|9188560|20250822190052_DEVIS MTI_CONNECTEURS HDMI.pdf|20250822190052_|20250822190052_|2
581285|84|40|1101131002022601400|131 : Fonctionnement|601400 : Achats de fournitures et consommables pour le mat,riel informatique|605600 ACHAT DE PETIT MATERIEL OUTILLAGE|120000|27278450.0|9188560.0|120000.0|NULL|ARTI008250110|2025.0|2025-08-24|OS1 : Construire la structure fonctionnelle et de pilotage de l'autorit,|Am,liorer les performances op,rationnelles de l'ARTI.|131 : Fonctionnement|Service des Moyens G,n,raux|002 : Gestion des Activit,s de Fonctionnement de l'ARTI|NULL|84.0|MASTER TECHNOLOGIE INFORMATIQUE|MASTER TECHNOLOGIE INFORMATIQUE|NULL|NULL|NULL|NULL|NULL|NULL|NULL|Acquisition de connecteurs HDMI|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|0|0|NEANT|546-08-2025 ARTI/DAAF/SDMG /EJJ|9308560|17969890|NULL|NULL|NULL|NULL|9188560|20250822190052_DEVIS MTI_CONNECTEURS HDMI.pdf|20250822190052_|20250822190052_|2
581286|84|40|1101131002022601400|131 : Fonctionnement|601400 : Achats de fournitures et consommables pour le mat,riel informatique|605600 ACHAT DE PETIT MATERIEL OUTILLAGE|120000|27278450.0|9188560.0|120000.0|NULL|ARTI008250110|2025.0|2025-08-24|OS1 : Construire la structure fonctionnelle et de pilotage de l'autorit,|Am,liorer les performances op,rationnelles de l'ARTI.|131 : Fonctionnement|Service des Moyens G,n,raux|002 : Gestion des Activit,s de Fonctionnement de l'ARTI|NULL|84.0|MASTER TECHNOLOGIE INFORMATIQUE|MASTER TECHNOLOGIE INFORMATIQUE|NULL|NULL|NULL|NULL|NULL|NULL|NULL|Acquisition de connecteurs HDMI|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|0|0|NEANT|546-08-2025 ARTI/DAAF/SDMG /EJJ|9308560|17969890|NULL|NULL|NULL|NULL|9188560|20250822190052_DEVIS MTI_CONNECTEURS HDMI.pdf|20250822190052_|20250822190052_|2
581287|84|40|1101131002022601400|131 : Fonctionnement|601400 : Achats de fournitures et consommables pour le mat,riel informatique|605600 ACHAT DE PETIT MATERIEL OUTILLAGE|120000|27278450.0|9188560.0|120000.0|NULL|ARTI008250110|2025.0|2025-08-24|OS1 : Construire la structure fonctionnelle et de pilotage de l'autorit,|Am,liorer les performances op,rationnelles de l'ARTI.|131 : Fonctionnement|Service des Moyens G,n,raux|002 : Gestion des Activit,s de Fonctionnement de l'ARTI|NULL|84.0|MASTER TECHNOLOGIE INFORMATIQUE|MASTER TECHNOLOGIE INFORMATIQUE|NULL|NULL|NULL|NULL|NULL|NULL|NULL|Acquisition de connecteurs HDMI|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|0|0|NEANT|546-08-2025 ARTI/DAAF/SDMG /EJJ|9308560|17969890|NULL|NULL|NULL|NULL|9188560|20250822190052_DEVIS MTI_CONNECTEURS HDMI.pdf|20250822190052_|20250822190052_|2
581288|84|40|1101131002022601400|131 : Fonctionnement|601400 : Achats de fournitures et consommables pour le mat,riel informatique|605600 ACHAT DE PETIT MATERIEL OUTILLAGE|120000|27278450.0|9188560.0|120000.0|NULL|ARTI008250110|2025.0|2025-08-24|OS1 : Construire la structure fonctionnelle et de pilotage de l'autorit,|Am,liorer les performances op,rationnelles de l'ARTI.|131 : Fonctionnement|Service des Moyens G,n,raux|002 : Gestion des Activit,s de Fonctionnement de l'ARTI|NULL|84.0|MASTER TECHNOLOGIE INFORMATIQUE|MASTER TECHNOLOGIE INFORMATIQUE|NULL|NULL|NULL|NULL|NULL|NULL|NULL|Acquisition de connecteurs HDMI|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|0|0|NEANT|546-08-2025 ARTI/DAAF/SDMG /EJJ|9308560|17969890|NULL|NULL|NULL|NULL|9188560|20250822190052_DEVIS MTI_CONNECTEURS HDMI.pdf|20250822190052_|20250822190052_|2
581289|84|40|1101131002022601400|131 : Fonctionnement|601400 : Achats de fournitures et consommables pour le mat,riel informatique|605600 ACHAT DE PETIT MATERIEL OUTILLAGE|120000|27278450.0|9188560.0|120000.0|NULL|ARTI008250110|2025.0|2025-08-24|OS1 : Construire la structure fonctionnelle et de pilotage de l'autorit,|Am,liorer les performances op,rationnelles de l'ARTI.|131 : Fonctionnement|Service des Moyens G,n,raux|002 : Gestion des Activit,s de Fonctionnement de l'ARTI|NULL|84.0|MASTER TECHNOLOGIE INFORMATIQUE|MASTER TECHNOLOGIE INFORMATIQUE|NULL|NULL|NULL|NULL|NULL|NULL|NULL|Acquisition de connecteurs HDMI|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|0|0|NEANT|546-08-2025 ARTI/DAAF/SDMG /EJJ|9308560|17969890|NULL|NULL|NULL|NULL|9188560|20250822190052_DEVIS MTI_CONNECTEURS HDMI.pdf|20250822190052_|20250822190052_|2
581290|84|40|1101131002022601400|131 : Fonctionnement|601400 : Achats de fournitures et consommables pour le mat,riel informatique|605600 ACHAT DE PETIT MATERIEL OUTILLAGE|120000|27278450.0|9188560.0|120000.0|NULL|ARTI008250110|2025.0|2025-08-24|OS1 : Construire la structure fonctionnelle et de pilotage de l'autorit,|Am,liorer les performances op,rationnelles de l'ARTI.|131 : Fonctionnement|Service des Moyens G,n,raux|002 : Gestion des Activit,s de Fonctionnement de l'ARTI|NULL|84.0|MASTER TECHNOLOGIE INFORMATIQUE|MASTER TECHNOLOGIE INFORMATIQUE|NULL|NULL|NULL|NULL|NULL|NULL|NULL|Acquisition de connecteurs HDMI|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|0|0|NEANT|546-08-2025 ARTI/DAAF/SDMG /EJJ|9308560|17969890|NULL|NULL|NULL|NULL|9188560|20250822190052_DEVIS MTI_CONNECTEURS HDMI.pdf|20250822190052_|20250822190052_|2
581291|84|40|1101131002022601400|131 : Fonctionnement|601400 : Achats de fournitures et consommables pour le mat,riel informatique|605600 ACHAT DE PETIT MATERIEL OUTILLAGE|120000|27278450.0|9188560.0|120000.0|NULL|ARTI008250110|2025.0|2025-08-24|OS1 : Construire la structure fonctionnelle et de pilotage de l'autorit,|Am,liorer les performances op,rationnelles de l'ARTI.|131 : Fonctionnement|Service des Moyens G,n,raux|002 : Gestion des Activit,s de Fonctionnement de l'ARTI|NULL|84.0|MASTER TECHNOLOGIE INFORMATIQUE|MASTER TECHNOLOGIE INFORMATIQUE|NULL|NULL|NULL|NULL|NULL|NULL|NULL|Acquisition de connecteurs HDMI|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|0|0|NEANT|546-08-2025 ARTI/DAAF/SDMG /EJJ|9308560|17969890|NULL|NULL|NULL|NULL|9188560|20250822190052_DEVIS MTI_CONNECTEURS HDMI.pdf|20250822190052_|20250822190052_|2
581292|84|38|1101131002022601400|131 : Fonctionnement|601400 : Achats de fournitures et consommables pour le mat,riel informatique|605600 ACHAT DE PETIT MATERIEL OUTILLAGE|120000|27278450.0|120000.0|120000.0|NULL|ARTI008250110|2025.0|2025-10-15|OS1 : Construire la structure fonctionnelle et de pilotage de l'autorit,|Am,liorer les performances op,rationnelles de l'ARTI.|131 : Fonctionnement|Service des Moyens G,n,raux|002 : Gestion des Activit,s de Fonctionnement de l'ARTI|NULL|84.0|MASTER TECHNOLOGIE INFORMATIQUEMASTER TECHNOLOGIE INFORMATIQUEMASTER TECHNOLOGIE INFORMATIQUEMASTER TECHNOLOGIE INFORMATIQUE|MASTER TECHNOLOGIE INFORMATIQUE|NULL|NULL|NULL|NULL|NULL|NULL|NULL|Acquisition de connecteurs HDMI|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|2025-08-25|N'ZI Assamoua D,sir,|1|0|NEANT|546-08-2025 ARTI/DAAF/SDMG /EJJ|9308560|17969890|20251010115113_20250905151123_ARTI008250110 devis.pdf|20251010115113_20250905151123_ARTI008250110 (1) bc.pdf|20251010115113_20250905151123_ARTI008250110 (1) bc.pdf|2025-08-26|120000|20250822190052_DEVIS MTI_CONNECTEURS HDMI.pdf|20250822190052_|20250822190052_|2
581293|221|9|1101131002022601100|131 : Fonctionnement|601100 : Achats de petits mat,riels, fournitures de bureau et documentation|605600 ACHAT DE PETIT MATERIEL OUTILLAGE|370000|11878048.0|370000.0|370000.0|NULL|ARTI008250111|2025.0|2025-08-27|OS1 : Construire la structure fonctionnelle et de pilotage de l'autorit,|Am,liorer les performances op,rationnelles de l'ARTI.|131 : Fonctionnement|Service des Moyens G,n,raux|002 : Gestion des Activit,s de Fonctionnement de l'ARTI|NULL|221.0|HORIZON TECHNOLOGIESHORIZON TECHNOLOGIES|HORIZON TECHNOLOGIES|NULL|NULL|NULL|NULL|NULL|NULL|NULL|Acquisition de combin,s t,l,phoniques|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|2025-08-25|N'ZI Assamoua D,sir,|1|0|NEANT|545-08-2025 ARTI/DAAF/SDMG/EJJ|10088696|1789352|20250827065250_FP HORIZON TECHNOLOGIE_370 000.pdf|20250827065250_HORIZON TECHNOLOGIE_370 000.pdf|20250827065250_HORIZON TECHNOLOGIE_370 000.pdf|2025-08-26|370000|20250822185241_DEVIS HORIZON TECH_TEL IP.pdf|20250822185241_|20250822185241_|2
